A Sharp (.NET)		
A-0 System		
Haskell	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Clean_(programming_language)"" title=""Clean (programming language)"">Clean</a>,<sup class=""reference"" id=""cite_ref-haskell-report-influences_4-0""><a href=""#cite_note-haskell-report-influences-4"">[4]</a></sup> <a href=""/wiki/FP_(programming_language)"" title=""FP (programming language)"">FP</a>,<sup class=""reference"" id=""cite_ref-haskell-report-influences_4-1""><a href=""#cite_note-haskell-report-influences-4"">[4]</a></sup> <a href=""/wiki/Gofer_(programming_language)"" title=""Gofer (programming language)"">Gofer</a>,<sup class=""reference"" id=""cite_ref-haskell-report-influences_4-2""><a href=""#cite_note-haskell-report-influences-4"">[4]</a></sup> <a href=""/wiki/Hope_(programming_language)"" title=""Hope (programming language)"">Hope</a> and Hope<sup>+</sup>,<sup class=""reference"" id=""cite_ref-haskell-report-influences_4-3""><a href=""#cite_note-haskell-report-influences-4"">[4]</a></sup> <a href=""/wiki/Id_(programming_language)"" title=""Id (programming language)"">Id</a>,<sup class=""reference"" id=""cite_ref-haskell-report-influences_4-4""><a href=""#cite_note-haskell-report-influences-4"">[4]</a></sup> <a href=""/wiki/ISWIM"" title=""ISWIM"">ISWIM</a>,<sup class=""reference"" id=""cite_ref-haskell-report-influences_4-5""><a href=""#cite_note-haskell-report-influences-4"">[4]</a></sup> <a href=""/wiki/Kent_Recursive_Calculator"" title=""Kent Recursive Calculator"">KRC</a>,<sup class=""reference"" id=""cite_ref-haskell-report-influences_4-6""><a href=""#cite_note-haskell-report-influences-4"">[4]</a></sup> <a href=""/wiki/Lisp_(programming_language)"" title=""Lisp (programming language)"">Lisp</a>,<sup class=""reference"" id=""cite_ref-haskell-report-influences_4-7""><a href=""#cite_note-haskell-report-influences-4"">[4]</a></sup> <a href=""/wiki/Miranda_(programming_language)"" title=""Miranda (programming language)"">Miranda</a>,<sup class=""reference"" id=""cite_ref-haskell-report-influences_4-8""><a href=""#cite_note-haskell-report-influences-4"">[4]</a></sup> <a href=""/wiki/ML_(programming_language)"" title=""ML (programming language)"">ML</a> and <a href=""/wiki/Standard_ML"" title=""Standard ML"">Standard ML</a>,<sup class=""reference"" id=""cite_ref-haskell-report-influences_4-9""><a href=""#cite_note-haskell-report-influences-4"">[4]</a></sup> <a href=""/wiki/Orwell_(programming_language)"" title=""Orwell (programming language)"">Orwell</a>, <a href=""/wiki/SASL_(programming_language)"" title=""SASL (programming language)"">SASL</a>,<sup class=""reference"" id=""cite_ref-haskell-report-influences_4-10""><a href=""#cite_note-haskell-report-influences-4"">[4]</a></sup> <a href=""/wiki/Scheme_(programming_language)"" title=""Scheme (programming language)"">Scheme</a>,<sup class=""reference"" id=""cite_ref-haskell-report-influences_4-11""><a href=""#cite_note-haskell-report-influences-4"">[4]</a></sup> <a href=""/wiki/SISAL"" title=""SISAL"">SISAL</a><sup class=""reference"" id=""cite_ref-haskell-report-influences_4-12""><a href=""#cite_note-haskell-report-influences-4"">[4]</a></sup></td></tr>, <tr><th class=""infobox-header"" colspan=""2"" style=""background-color: #eee;"">Influenced</th></tr>, <tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Agda_(programming_language)"" title=""Agda (programming language)"">Agda</a>,<sup class=""reference"" id=""cite_ref-5""><a href=""#cite_note-5"">[5]</a></sup> <a class=""mw-redirect"" href=""/wiki/Bluespec,_Inc."" title=""Bluespec, Inc."">Bluespec</a>,<sup class=""reference"" id=""cite_ref-FOOTNOTEHudakHughesPeyton_JonesWadler200712–38,_43_6-0""><a href=""#cite_note-FOOTNOTEHudakHughesPeyton_JonesWadler200712–38,_43-6"">[6]</a></sup> <a href=""/wiki/C%2B%2B11"" title=""C++11"">C++11</a>/<a href=""/wiki/Concepts_(C%2B%2B)"" title=""Concepts (C++)"">Concepts</a>,<sup class=""reference"" id=""cite_ref-7""><a href=""#cite_note-7"">[7]</a></sup> <a href=""/wiki/C_Sharp_(programming_language)"" title=""C Sharp (programming language)"">C#</a>/<a href=""/wiki/Language_Integrated_Query"" title=""Language Integrated Query"">LINQ</a>,<sup class=""reference"" id=""cite_ref-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46_8-0""><a href=""#cite_note-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46-8"">[8]</a></sup><sup class=""reference"" id=""cite_ref-meijer2012_9-0""><a href=""#cite_note-meijer2012-9"">[9]</a></sup><sup class=""reference"" id=""cite_ref-10""><a href=""#cite_note-10"">[10]</a></sup><sup class=""reference"" id=""cite_ref-11""><a href=""#cite_note-11"">[11]</a></sup> CAL,<sup class=""noprint Inline-Template Template-Fact"" style=""white-space:nowrap;"">[<i><a href=""/wiki/Wikipedia:Citation_needed"" title=""Wikipedia:Citation needed""><span title=""This claim needs references to reliable sources. (February 2012)"">citation needed</span></a></i>]</sup> <a class=""mw-redirect"" href=""/wiki/Cayenne_(programming_language)"" title=""Cayenne (programming language)"">Cayenne</a>,<sup class=""reference"" id=""cite_ref-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46_8-1""><a href=""#cite_note-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46-8"">[8]</a></sup> <a href=""/wiki/Clean_(programming_language)"" title=""Clean (programming language)"">Clean</a>,<sup class=""reference"" id=""cite_ref-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46_8-2""><a href=""#cite_note-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46-8"">[8]</a></sup> <a href=""/wiki/Clojure"" title=""Clojure"">Clojure</a>,<sup class=""reference"" id=""cite_ref-12""><a href=""#cite_note-12"">[12]</a></sup> <a href=""/wiki/CoffeeScript"" title=""CoffeeScript"">CoffeeScript</a>,<sup class=""reference"" id=""cite_ref-13""><a href=""#cite_note-13"">[13]</a></sup> <a href=""/wiki/Curry_(programming_language)"" title=""Curry (programming language)"">Curry</a>,<sup class=""reference"" id=""cite_ref-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46_8-3""><a href=""#cite_note-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46-8"">[8]</a></sup> <a href=""/wiki/Elm_(programming_language)"" title=""Elm (programming language)"">Elm</a>, <a href=""/wiki/Epigram_(programming_language)"" title=""Epigram (programming language)"">Epigram</a>,<sup class=""noprint Inline-Template Template-Fact"" style=""white-space:nowrap;"">[<i><a href=""/wiki/Wikipedia:Citation_needed"" title=""Wikipedia:Citation needed""><span title=""This claim needs references to reliable sources. (February 2012)"">citation needed</span></a></i>]</sup> <a href=""/wiki/Escher_(programming_language)"" title=""Escher (programming language)"">Escher</a>,<sup class=""reference"" id=""cite_ref-14""><a href=""#cite_note-14"">[14]</a></sup> <a href=""/wiki/F_Sharp_(programming_language)"" title=""F Sharp (programming language)"">F#</a>,<sup class=""reference"" id=""cite_ref-15""><a href=""#cite_note-15"">[15]</a></sup> <a href=""/wiki/Hack_(programming_language)"" title=""Hack (programming language)"">Hack</a>,<sup class=""reference"" id=""cite_ref-16""><a href=""#cite_note-16"">[16]</a></sup> <a href=""/wiki/Idris_(programming_language)"" title=""Idris (programming language)"">Idris</a>,<sup class=""reference"" id=""cite_ref-17""><a href=""#cite_note-17"">[17]</a></sup> <a class=""mw-redirect"" href=""/wiki/Isabelle_theorem_prover"" title=""Isabelle theorem prover"">Isabelle</a>,<sup class=""reference"" id=""cite_ref-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46_8-4""><a href=""#cite_note-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46-8"">[8]</a></sup> <a href=""/wiki/Java_(programming_language)"" title=""Java (programming language)"">Java</a>/<a href=""/wiki/Generics_in_Java"" title=""Generics in Java"">Generics</a>,<sup class=""reference"" id=""cite_ref-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46_8-5""><a href=""#cite_note-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46-8"">[8]</a></sup> <a href=""/wiki/LiveScript_(programming_language)"" title=""LiveScript (programming language)"">LiveScript</a>,<sup class=""reference"" id=""cite_ref-18""><a href=""#cite_note-18"">[18]</a></sup> <a href=""/wiki/Mercury_(programming_language)"" title=""Mercury (programming language)"">Mercury</a>,<sup class=""reference"" id=""cite_ref-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46_8-6""><a href=""#cite_note-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46-8"">[8]</a></sup> <a href=""/wiki/%CE%A9mega"" title=""Ωmega"">Ωmega</a>, <a href=""/wiki/PureScript"" title=""PureScript"">PureScript</a>,<sup class=""reference"" id=""cite_ref-19""><a href=""#cite_note-19"">[19]</a></sup> <a href=""/wiki/Python_(programming_language)"" title=""Python (programming language)"">Python</a>,<sup class=""reference"" id=""cite_ref-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46_8-7""><a href=""#cite_note-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46-8"">[8]</a></sup><sup class=""reference"" id=""cite_ref-20""><a href=""#cite_note-20"">[20]</a></sup> <a href=""/wiki/Raku_(programming_language)"" title=""Raku (programming language)"">Raku</a>,<sup class=""reference"" id=""cite_ref-21""><a href=""#cite_note-21"">[21]</a></sup> <a href=""/wiki/Rust_(programming_language)"" title=""Rust (programming language)"">Rust</a>,<sup class=""reference"" id=""cite_ref-22""><a href=""#cite_note-22"">[22]</a></sup> <a href=""/wiki/Scala_(programming_language)"" title=""Scala (programming language)"">Scala</a>,<sup class=""reference"" id=""cite_ref-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46_8-8""><a href=""#cite_note-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46-8"">[8]</a></sup><sup class=""reference"" id=""cite_ref-23""><a href=""#cite_note-23"">[23]</a></sup> <a href=""/wiki/Swift_(programming_language)"" title=""Swift (programming language)"">Swift</a>,<sup class=""reference"" id=""cite_ref-lattner2014_24-0""><a href=""#cite_note-lattner2014-24"">[24]</a></sup> <a href=""/wiki/Visual_Basic_.NET"" title=""Visual Basic .NET"">Visual Basic 9.0</a><sup class=""reference"" id=""cite_ref-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46_8-9""><a href=""#cite_note-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46-8"">[8]</a></sup><sup class=""reference"" id=""cite_ref-meijer2012_9-1""><a href=""#cite_note-meijer2012-9"">[9]</a></sup></td></tr>]"	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Agda_(programming_language)"" title=""Agda (programming language)"">Agda</a>,<sup class=""reference"" id=""cite_ref-5""><a href=""#cite_note-5"">[5]</a></sup> <a class=""mw-redirect"" href=""/wiki/Bluespec,_Inc."" title=""Bluespec, Inc."">Bluespec</a>,<sup class=""reference"" id=""cite_ref-FOOTNOTEHudakHughesPeyton_JonesWadler200712–38,_43_6-0""><a href=""#cite_note-FOOTNOTEHudakHughesPeyton_JonesWadler200712–38,_43-6"">[6]</a></sup> <a href=""/wiki/C%2B%2B11"" title=""C++11"">C++11</a>/<a href=""/wiki/Concepts_(C%2B%2B)"" title=""Concepts (C++)"">Concepts</a>,<sup class=""reference"" id=""cite_ref-7""><a href=""#cite_note-7"">[7]</a></sup> <a href=""/wiki/C_Sharp_(programming_language)"" title=""C Sharp (programming language)"">C#</a>/<a href=""/wiki/Language_Integrated_Query"" title=""Language Integrated Query"">LINQ</a>,<sup class=""reference"" id=""cite_ref-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46_8-0""><a href=""#cite_note-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46-8"">[8]</a></sup><sup class=""reference"" id=""cite_ref-meijer2012_9-0""><a href=""#cite_note-meijer2012-9"">[9]</a></sup><sup class=""reference"" id=""cite_ref-10""><a href=""#cite_note-10"">[10]</a></sup><sup class=""reference"" id=""cite_ref-11""><a href=""#cite_note-11"">[11]</a></sup> CAL,<sup class=""noprint Inline-Template Template-Fact"" style=""white-space:nowrap;"">[<i><a href=""/wiki/Wikipedia:Citation_needed"" title=""Wikipedia:Citation needed""><span title=""This claim needs references to reliable sources. (February 2012)"">citation needed</span></a></i>]</sup> <a class=""mw-redirect"" href=""/wiki/Cayenne_(programming_language)"" title=""Cayenne (programming language)"">Cayenne</a>,<sup class=""reference"" id=""cite_ref-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46_8-1""><a href=""#cite_note-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46-8"">[8]</a></sup> <a href=""/wiki/Clean_(programming_language)"" title=""Clean (programming language)"">Clean</a>,<sup class=""reference"" id=""cite_ref-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46_8-2""><a href=""#cite_note-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46-8"">[8]</a></sup> <a href=""/wiki/Clojure"" title=""Clojure"">Clojure</a>,<sup class=""reference"" id=""cite_ref-12""><a href=""#cite_note-12"">[12]</a></sup> <a href=""/wiki/CoffeeScript"" title=""CoffeeScript"">CoffeeScript</a>,<sup class=""reference"" id=""cite_ref-13""><a href=""#cite_note-13"">[13]</a></sup> <a href=""/wiki/Curry_(programming_language)"" title=""Curry (programming language)"">Curry</a>,<sup class=""reference"" id=""cite_ref-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46_8-3""><a href=""#cite_note-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46-8"">[8]</a></sup> <a href=""/wiki/Elm_(programming_language)"" title=""Elm (programming language)"">Elm</a>, <a href=""/wiki/Epigram_(programming_language)"" title=""Epigram (programming language)"">Epigram</a>,<sup class=""noprint Inline-Template Template-Fact"" style=""white-space:nowrap;"">[<i><a href=""/wiki/Wikipedia:Citation_needed"" title=""Wikipedia:Citation needed""><span title=""This claim needs references to reliable sources. (February 2012)"">citation needed</span></a></i>]</sup> <a href=""/wiki/Escher_(programming_language)"" title=""Escher (programming language)"">Escher</a>,<sup class=""reference"" id=""cite_ref-14""><a href=""#cite_note-14"">[14]</a></sup> <a href=""/wiki/F_Sharp_(programming_language)"" title=""F Sharp (programming language)"">F#</a>,<sup class=""reference"" id=""cite_ref-15""><a href=""#cite_note-15"">[15]</a></sup> <a href=""/wiki/Hack_(programming_language)"" title=""Hack (programming language)"">Hack</a>,<sup class=""reference"" id=""cite_ref-16""><a href=""#cite_note-16"">[16]</a></sup> <a href=""/wiki/Idris_(programming_language)"" title=""Idris (programming language)"">Idris</a>,<sup class=""reference"" id=""cite_ref-17""><a href=""#cite_note-17"">[17]</a></sup> <a class=""mw-redirect"" href=""/wiki/Isabelle_theorem_prover"" title=""Isabelle theorem prover"">Isabelle</a>,<sup class=""reference"" id=""cite_ref-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46_8-4""><a href=""#cite_note-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46-8"">[8]</a></sup> <a href=""/wiki/Java_(programming_language)"" title=""Java (programming language)"">Java</a>/<a href=""/wiki/Generics_in_Java"" title=""Generics in Java"">Generics</a>,<sup class=""reference"" id=""cite_ref-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46_8-5""><a href=""#cite_note-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46-8"">[8]</a></sup> <a href=""/wiki/LiveScript_(programming_language)"" title=""LiveScript (programming language)"">LiveScript</a>,<sup class=""reference"" id=""cite_ref-18""><a href=""#cite_note-18"">[18]</a></sup> <a href=""/wiki/Mercury_(programming_language)"" title=""Mercury (programming language)"">Mercury</a>,<sup class=""reference"" id=""cite_ref-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46_8-6""><a href=""#cite_note-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46-8"">[8]</a></sup> <a href=""/wiki/%CE%A9mega"" title=""Ωmega"">Ωmega</a>, <a href=""/wiki/PureScript"" title=""PureScript"">PureScript</a>,<sup class=""reference"" id=""cite_ref-19""><a href=""#cite_note-19"">[19]</a></sup> <a href=""/wiki/Python_(programming_language)"" title=""Python (programming language)"">Python</a>,<sup class=""reference"" id=""cite_ref-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46_8-7""><a href=""#cite_note-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46-8"">[8]</a></sup><sup class=""reference"" id=""cite_ref-20""><a href=""#cite_note-20"">[20]</a></sup> <a href=""/wiki/Raku_(programming_language)"" title=""Raku (programming language)"">Raku</a>,<sup class=""reference"" id=""cite_ref-21""><a href=""#cite_note-21"">[21]</a></sup> <a href=""/wiki/Rust_(programming_language)"" title=""Rust (programming language)"">Rust</a>,<sup class=""reference"" id=""cite_ref-22""><a href=""#cite_note-22"">[22]</a></sup> <a href=""/wiki/Scala_(programming_language)"" title=""Scala (programming language)"">Scala</a>,<sup class=""reference"" id=""cite_ref-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46_8-8""><a href=""#cite_note-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46-8"">[8]</a></sup><sup class=""reference"" id=""cite_ref-23""><a href=""#cite_note-23"">[23]</a></sup> <a href=""/wiki/Swift_(programming_language)"" title=""Swift (programming language)"">Swift</a>,<sup class=""reference"" id=""cite_ref-lattner2014_24-0""><a href=""#cite_note-lattner2014-24"">[24]</a></sup> <a href=""/wiki/Visual_Basic_.NET"" title=""Visual Basic .NET"">Visual Basic 9.0</a><sup class=""reference"" id=""cite_ref-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46_8-9""><a href=""#cite_note-FOOTNOTEHudakHughesPeyton_JonesWadler200712-45–46-8"">[8]</a></sup><sup class=""reference"" id=""cite_ref-meijer2012_9-1""><a href=""#cite_note-meijer2012-9"">[9]</a></sup></td></tr>]"
Haxe	"[<tr><td class=""infobox-full-data"" colspan=""2""><a class=""mw-redirect"" href=""/wiki/EcmaScript"" title=""EcmaScript"">EcmaScript</a>, <a href=""/wiki/OCaml"" title=""OCaml"">OCaml</a>, <a href=""/wiki/Java_(programming_language)"" title=""Java (programming language)"">Java</a>, <a href=""/wiki/JavaScript"" title=""JavaScript"">JavaScript</a>, <a href=""/wiki/C%2B%2B"" title=""C++"">C++</a>, <a href=""/wiki/PHP"" title=""PHP"">PHP</a>, <a href=""/wiki/C_Sharp_(programming_language)"" title=""C Sharp (programming language)"">C#</a>, <a href=""/wiki/Python_(programming_language)"" title=""Python (programming language)"">Python</a>, <a href=""/wiki/Lua_(programming_language)"" title=""Lua (programming language)"">Lua</a>, <a href=""/wiki/ActionScript"" title=""ActionScript"">ActionScript</a>, <a href=""/wiki/NekoVM"" title=""NekoVM"">NekoVM</a></td></tr>]"	
Hermes (programming language)		
High Level Assembly		
High-Level Shader Language		
Hollywood (programming language)		
TempleOS		
Hop (software)	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/Scheme_(programming_language)"" title=""Scheme (programming language)"">Scheme</a><sup class=""reference"" id=""cite_ref-1""><a href=""#cite_note-1"">[1]</a></sup></td></tr>]"	
Hopscotch (programming language)		
Hope (programming language)		
Hume (programming language)		
HyperTalk	"[<tr><td class=""infobox-full-data"" colspan=""2""><a class=""mw-redirect"" href=""/wiki/Natural_language_programming"" title=""Natural language programming"">Natural language programming</a>, <a href=""/wiki/Pascal_(programming_language)"" title=""Pascal (programming language)"">Pascal</a></td></tr>, <tr><th class=""infobox-header"" colspan=""2"" style=""background-color: #eee;"">Influenced</th></tr>, <tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/ActionScript"" title=""ActionScript"">ActionScript</a>, <a href=""/wiki/AppleScript"" title=""AppleScript"">AppleScript</a>, <a href=""/wiki/ECMAScript"" title=""ECMAScript"">ECMAScript</a>, <a href=""/wiki/JavaScript"" title=""JavaScript"">JavaScript</a>, <a href=""/wiki/Lingo_(programming_language)"" title=""Lingo (programming language)"">Lingo</a>, <a href=""/wiki/LiveCode"" title=""LiveCode"">LiveCode</a>, <a href=""/wiki/SenseTalk"" title=""SenseTalk"">SenseTalk</a>, <a href=""/wiki/SuperTalk"" title=""SuperTalk"">SuperTalk</a></td></tr>]"	"[<tr><td class=""infobox-full-data"" colspan=""2""><a href=""/wiki/ActionScript"" title=""ActionScript"">ActionScript</a>, <a href=""/wiki/AppleScript"" title=""AppleScript"">AppleScript</a>, <a href=""/wiki/ECMAScript"" title=""ECMAScript"">ECMAScript</a>, <a href=""/wiki/JavaScript"" title=""JavaScript"">JavaScript</a>, <a href=""/wiki/Lingo_(programming_language)"" title=""Lingo (programming language)"">Lingo</a>, <a href=""/wiki/LiveCode"" title=""LiveCode"">LiveCode</a>, <a href=""/wiki/SenseTalk"" title=""SenseTalk"">SenseTalk</a>, <a href=""/wiki/SuperTalk"" title=""SuperTalk"">SuperTalk</a></td></tr>]"
